3.024521e-01	-8.069821e-01	-1
-6.200050e-01	2.160050e-01	-1
-3.167830e-01	2.206291e-01	-1
-1.810184e-01	-3.590943e-02	1
6.112248e-01	5.154817e-01	-1
5.550453e-01	5.383028e-01	-1
-4.345687e-01	-1.733537e-01	1
-3.724099e-01	6.684710e-01	1
5.774799e-01	-2.728181e-01	1
-6.568875e-01	1.337831e-01	-1
-1.775464e-01	7.202244e-01	1
-3.921811e-01	8.891170e-01	1
1.051502e-01	-1.466228e-01	1
1.813685e-01	-1.841434e-01	1
-4.984317e-01	-2.382633e-01	1
-6.769950e-01	-5.968750e-01	1
-6.849960e-02	8.917623e-02	-1
-6.046813e-01	2.754790e-01	-1
3.180347e-01	-2.467225e-01	1
7.529653e-02	1.304058e-01	1
4.251211e-01	5.184307e-01	-1
-7.649456e-01	1.259213e-01	-1
7.292286e-02	6.663990e-01	1
3.080976e-01	1.001233e-01	-1
4.706617e-01	3.183331e-01	-1
-7.675264e-02	1.182973e-01	-1
2.601782e-01	8.902670e-02	-1
-3.469048e-01	-1.101663e-01	1
4.142593e-01	1.942453e-01	-1
-5.379723e-01	-4.944697e-01	1
3.709401e-01	1.284861e-01	-1
-4.234307e-01	2.363492e-01	-1
6.092326e-01	-2.868152e-01	1
6.806376e-01	-1.590508e-01	1
-4.902468e-02	-2.370187e-01	-1
1.168459e-01	-1.106160e-01	1
-5.880277e-02	5.463933e-01	1
-3.634596e-01	1.495914e-01	-1
9.558656e-02	4.253459e-01	1
2.040447e-01	-1.748817e-01	1
1.906354e-01	-6.130425e-01	-1
2.619366e-01	-8.370935e-01	-1
8.207743e-01	-2.164510e-01	1
7.286470e-02	1.929894e-01	1
-2.482240e-03	3.705830e-01	1
1.568064e-01	-3.983168e-03	-1
-5.277512e-01	-3.735213e-01	1
8.186676e-02	-6.639216e-01	-1
-6.055213e-01	3.809271e-01	-1
1.423931e-01	2.730632e-02	-1
-1.920065e-01	1.903250e-01	-1
1.293575e-02	6.192868e-01	1
8.539038e-01	-1.839988e-01	1
-4.662307e-01	-6.630020e-01	1
8.255942e-01	-2.009713e-01	1
6.103258e-01	3.211812e-01	-1
-4.234264e-02	-4.509576e-01	-1
-3.581624e-01	-1.305058e-01	1
4.845762e-01	5.602287e-01	-1
1.046736e-01	2.615725e-01	1
-2.900960e-02	-5.973165e-01	-1
7.258062e-01	-3.006322e-01	1
2.608168e-01	-8.436814e-01	-1
4.435842e-01	-2.612858e-01	1
-2.681314e-01	-8.174013e-02	1
7.303813e-02	3.301740e-01	1
5.119821e-01	6.852835e-01	-1
-4.216984e-02	-9.196565e-02	-1
-5.162439e-01	-2.888064e-01	1
3.510974e-01	1.171738e-01	-1
-3.775982e-01	2.993801e-01	-1
4.916412e-01	2.452754e-01	-1
4.876457e-01	-3.254196e-01	1
2.359549e-01	-1.708508e-01	1
-2.069370e-01	8.902854e-01	1
8.005089e-01	-1.353566e-01	1
-1.258864e-03	2.993382e-01	1
7.607688e-01	-1.945280e-01	1
2.186648e-01	-2.037185e-01	1
-3.260118e-01	-2.906649e-01	1
-1.031829e+00	5.968565e-02	-1
2.698055e-01	5.690658e-02	-1
-7.828103e-02	-2.342044e-01	-1
2.387109e-01	8.301551e-02	-1
-4.088582e-01	-5.988761e-01	1
3.394400e-02	-5.130756e-01	-1
5.077326e-01	-2.491304e-01	1
9.047953e-01	-2.356074e-01	1
-5.966921e-01	-4.512756e-01	1
-6.802129e-01	2.085612e-01	-1
-2.745821e-01	-2.027629e-01	1
3.081586e-02	9.639279e-02	1
1.007715e-01	3.095549e-01	1
5.332289e-01	6.317652e-01	-1
-2.418320e-01	1.961777e-01	-1
4.380665e-01	2.120732e-01	-1
-1.703350e-01	-5.288041e-02	1
4.674847e-01	3.442979e-01	-1
-4.119149e-01	-3.047340e-01	1
6.232589e-01	-2.447058e-01	1
3.889272e-01	-2.879867e-01	1
2.704354e-01	1.457203e-01	-1
-1.988635e-01	-9.446748e-02	1
-7.795036e-01	1.585327e-01	-1
-4.263939e-01	-1.853613e-01	1
4.120667e-01	1.969418e-01	-1
-5.641894e-01	-4.350416e-01	1
-1.866016e-01	1.759836e-01	-1
-1.229370e-02	-1.952443e-01	-1
9.489240e-01	-2.171489e-01	1
5.106946e-02	4.318163e-01	1
8.781590e-01	-2.944364e-01	1
-7.486176e-02	-5.280265e-01	-1
3.118997e-02	4.407091e-01	1
2.076866e-01	6.553734e-02	-1
6.497883e-01	-2.157013e-01	1
3.752023e-02	-3.919426e-01	-1
1.016045e-01	4.630999e-01	1
-6.676395e-01	2.563094e-01	-1
-1.136437e-03	3.216726e-01	1
-8.145925e-02	-4.398621e-01	-1
-2.280330e-01	8.181228e-01	1
1.056077e-01	-6.092679e-01	-1
2.255394e-02	5.212561e-01	1
-1.861693e-01	7.702699e-01	1
2.888551e-02	2.079669e-01	1
4.808986e-01	4.066681e-01	-1
7.496587e-01	-1.060335e-01	1
-7.755926e-02	5.015376e-01	1
3.360781e-02	3.688099e-01	1
-3.827385e-01	2.657741e-01	-1
5.549009e-01	4.705729e-01	-1
1.827179e-01	3.828200e-02	-1
8.830102e-01	-1.730308e-01	1
8.084662e-01	6.419212e-01	-1
-7.242961e-01	3.625059e-01	-1
-6.028744e-02	-3.334930e-01	-1
-4.244280e-01	2.365031e-01	-1
-2.690879e-01	7.613629e-01	1
4.049813e-01	2.782125e-01	-1
1.993231e-02	-4.092763e-01	-1
7.351705e-02	1.966240e-01	1
-1.250301e-02	6.307471e-01	1
4.426252e-01	2.735156e-01	-1
-4.886336e-02	6.792739e-01	1
1.530302e-01	6.135833e-03	-1
4.309721e-01	-2.636150e-01	1
8.043086e-01	-1.391008e-01	1
-1.480202e-01	1.751892e-01	-1
5.216654e-01	-8.491158e-01	-1
-6.655317e-02	-4.821540e-01	-1
8.851117e-02	-1.157329e-01	1
-5.092550e-01	-3.840704e-01	1
1.115834e-01	2.694431e-01	1
-4.517164e-01	-2.142203e-01	1
9.168523e-02	1.931431e-01	1
4.722878e-01	7.330147e-01	-1
-4.074167e-01	-6.672038e-01	1
-9.604693e-02	1.545899e-01	-1
1.557759e-01	3.110025e-01	1
-4.423593e-01	-1.732277e-01	1
1.020031e-01	-1.356656e-01	1
-1.868132e-01	1.912455e-01	-1
9.447943e-02	1.121107e-02	-1
-8.201220e-02	1.355079e-01	-1
-6.138620e-01	2.115498e-01	-1
2.780379e-01	7.917632e-02	-1
1.910791e-01	-1.619345e-01	1
-2.361770e-01	2.520963e-01	-1
-2.589169e-01	-8.235856e-02	1
2.017393e-01	-9.639910e-01	-1
-2.890195e-01	-9.336331e-02	1
-6.931831e-01	1.889050e-01	-1
-1.405302e-01	7.592430e-01	1
6.129530e-02	-1.084823e-01	1
-8.618604e-01	7.583217e-02	-1
2.360169e-01	6.974061e-02	-1
4.404811e-01	-7.856850e-01	-1
-4.381965e-01	-2.052891e-01	1
-5.456070e-02	-2.447265e-01	-1
3.752707e-01	-2.513918e-01	1
-9.356081e-02	1.176439e-01	-1
5.108292e-01	2.941938e-01	-1
1.227794e-01	-1.300730e-01	1
-4.385742e-02	5.973786e-01	1
-4.274105e-01	-2.633577e-01	1
-5.945147e-01	-4.998661e-01	1
-4.841821e-01	-7.475889e-01	1
-7.840717e-01	7.900935e-02	-1
2.768748e-02	4.493476e-01	1
-1.828897e-01	-3.201982e-02	1
4.247215e-02	-5.583736e-01	-1
2.626486e-01	2.634519e-02	-1
-2.174816e-01	7.515526e-01	1
-4.257045e-02	-2.104790e-01	-1
1.423694e-01	-1.366853e-01	1
4.240522e-01	-1.772493e-01	1
3.336860e-02	-6.185405e-01	-1
1.853989e-02	-5.611895e-01	-1
9.681201e-02	-8.026520e-01	-1
1.861474e-01	2.242719e-02	-1
-2.209773e-01	6.587062e-01	1
-2.797285e-01	8.429671e-01	1
-4.308642e-01	2.038745e-01	-1
1.551643e-01	-1.611781e-01	1
8.163980e-01	-2.654436e-01	1
2.660069e-01	9.424510e-02	-1
7.589533e-01	-6.282025e-02	1
4.665443e-01	-3.079031e-01	1
-1.431166e-01	5.778723e-01	1
-7.519826e-02	-3.006447e-01	-1
2.659536e-01	-9.232707e-01	-1
2.218356e-01	-2.384619e-01	1
-3.243028e-01	1.814711e-01	-1
1.014006e-01	4.444882e-01	1
2.152399e-01	-2.110475e-01	1
-2.058125e-01	7.898010e-01	1
-5.589335e-01	-6.664175e-01	1
5.773548e-01	5.484882e-01	-1
9.244119e-02	-8.057303e-01	-1
3.220907e-01	-3.136660e-01	1
-3.890992e-01	2.757845e-01	-1
-4.440160e-01	-4.985879e-01	1
-2.882398e-01	2.323807e-01	-1
3.445518e-01	6.107839e-02	-1
-8.330741e-01	8.945987e-02	-1
4.719296e-01	-2.978481e-01	1
-2.898498e-01	-1.389487e-01	1
-2.013449e-01	8.176200e-01	1
4.135585e-01	-2.515927e-01	1
1.001370e-01	2.910579e-01	1
4.099488e-01	1.798530e-01	-1
-6.612955e-02	-1.364815e-01	-1
-2.678020e-01	2.608230e-01	-1
1.542243e-02	4.854867e-01	1
-4.073401e-02	4.069451e-01	1
8.022203e-02	-5.954626e-01	-1
-1.758826e-01	1.659802e-01	-1
4.336439e-01	3.568257e-01	-1
3.559441e-01	-2.543483e-01	1
-4.309026e-02	-1.454326e-01	-1
-3.575696e-02	-1.344542e-01	-1
-9.062925e-02	-4.255749e-01	-1
-7.648434e-02	-2.050566e-01	-1
-2.611654e-01	-1.052455e-01	1
-1.388656e-01	6.349194e-01	1
1.538385e-01	-1.645935e-01	1
-9.425551e-02	-3.573178e-01	-1
-2.216205e-01	7.924923e-01	1
-1.339433e-01	1.510635e-01	-1
-5.900938e-01	-5.163105e-01	1
6.243370e-01	5.345607e-01	-1
-1.684280e-02	-1.876126e-01	-1
5.358805e-01	5.828309e-01	-1
4.604949e-01	2.599796e-01	-1
3.430392e-01	2.097118e-01	-1
6.268490e-01	-2.367235e-01	1
-3.843435e-01	-1.315986e-01	1
1.187895e-01	-1.071202e-01	1
2.212582e-01	-7.866157e-01	-1
-6.028050e-01	2.165271e-01	-1
-1.425290e-02	-6.582486e-01	-1
3.349331e-01	3.538494e-01	-1
2.665127e-02	3.852215e-01	1
-8.112314e-01	1.534844e-01	-1
-1.044403e-01	-2.120814e-03	1
-2.190816e-01	-6.042462e-02	1
1.742805e-01	-2.232552e-01	1
4.530208e-01	1.869064e-01	-1
8.480883e-02	-8.834620e-01	-1
-2.893779e-01	-7.894085e-02	1
-1.241987e-01	6.134877e-01	1
7.370044e-02	2.005316e-01	1
-3.202360e-01	-1.265571e-01	1
4.679777e-01	4.089629e-01	-1
-7.224151e-01	3.126146e-01	-1
6.041486e-02	-8.393738e-02	1
2.691183e-02	5.214738e-01	1
-2.373744e-01	7.034986e-01	1
-7.087335e-02	-3.917667e-01	-1
-7.866192e-02	-1.615456e-01	-1
-3.459137e-01	-3.054755e-01	1
8.977519e-03	5.761160e-01	1
-5.540105e-01	-4.365610e-01	1
-8.980369e-01	2.644032e-01	-1
-1.747918e-01	-1.639925e-02	1
-6.175865e-01	-5.836727e-01	1
1.725649e-01	2.686608e-02	-1
-1.225266e-01	7.817875e-01	1
-4.598607e-01	-1.779543e-01	1
-4.333701e-01	7.060694e-01	1
-6.578996e-01	2.714877e-01	-1
7.831023e-02	3.648862e-01	1
4.503448e-01	3.332417e-01	-1
3.647787e-01	5.203322e-02	-1
4.353520e-01	2.175228e-01	-1
-5.908566e-01	-4.013165e-01	1
-4.771109e-01	-3.135550e-01	1
-6.115778e-02	-1.088691e-01	-1
-1.676126e-01	1.722818e-01	-1
5.941133e-01	5.550860e-01	-1
3.558174e-02	3.417235e-01	1
-2.511656e-02	-6.087709e-01	-1
-4.301114e-02	-2.636376e-01	-1
3.055613e-01	-2.260424e-01	1
5.129060e-01	4.861322e-01	-1
3.453795e-01	-6.522906e-01	-1
-4.626746e-02	-3.963450e-01	-1
-3.227794e-01	-9.367074e-02	1
5.088645e-01	-2.412617e-01	1
-2.328527e-01	-1.318405e-02	1
7.884347e-02	1.294897e-01	1
-3.877972e-01	2.222594e-01	-1
-1.400186e-01	1.602347e-01	-1
-5.089228e-01	-4.626886e-01	1
8.428081e-01	-2.354852e-01	1
-6.919986e-01	2.157448e-01	-1
-3.426378e-01	-1.806910e-01	1
2.007779e-01	5.969904e-02	-1
-1.158517e-01	-4.554677e-01	-1
1.646079e-01	-1.444894e-01	1
-7.474854e-01	1.449415e-01	-1
3.486125e-01	1.039590e-01	-1
-3.044385e-01	3.137406e-01	-1
-5.156680e-01	2.390489e-01	-1
6.124253e-01	-2.594107e-01	1
2.856522e-01	-2.079361e-01	1
8.168966e-01	-2.719248e-01	1
-3.039272e-01	-1.518412e-01	1
-1.685964e-01	-3.768593e-02	1
7.085482e-01	4.435720e-01	-1
4.393231e-01	7.114224e-01	-1
-7.036018e-02	-3.166619e-01	-1
4.652437e-01	1.441769e-01	-1
9.889615e-02	1.681051e-02	-1
-3.288321e-02	-4.053531e-01	-1
1.425939e-01	1.990050e-02	-1
-3.323751e-01	-1.869191e-01	1
8.574159e-03	5.263951e-01	1
-4.284993e-01	-3.911543e-01	1
-5.716678e-02	-2.365680e-01	-1
-1.188415e-01	-6.180973e-03	1
1.005512e-01	-4.605203e-03	-1
5.516943e-01	4.464002e-01	-1
9.382172e-02	5.547969e-01	1
-2.032445e-01	-5.761359e-02	1
-9.375403e-01	2.189151e-01	-1
7.820278e-02	1.877635e-01	1
-2.457643e-01	2.515389e-01	-1
-1.443900e-02	4.718760e-01	1
4.477044e-01	-2.256636e-01	1
5.283884e-01	2.497763e-01	-1
-6.639835e-01	-7.970166e-01	1
1.672055e-01	1.738131e-02	-1
-6.619450e-01	-5.790677e-01	1
2.319131e-02	2.594998e-01	1
7.884262e-01	-1.759903e-01	1
-6.621390e-01	-7.222956e-01	1
4.165227e-01	4.327035e-01	-1
-2.057798e-01	1.249663e-02	1
1.304469e-01	4.534034e-01	1
-4.650533e-01	-6.559032e-01	1
3.652031e-01	-2.510285e-01	1
-4.447758e-01	-5.803794e-01	1
1.378000e-01	-7.030864e-01	-1
-4.949638e-01	-4.521291e-01	1
-5.137709e-01	2.008138e-01	-1
6.918736e-01	-2.336993e-01	1
3.061391e-02	-5.597105e-01	-1
-8.158438e-02	-2.089710e-01	-1
-4.786497e-01	2.248587e-01	-1
-1.650254e-02	4.921372e-01	1
-3.904977e-01	-1.890200e-01	1
3.990725e-01	2.843793e-01	-1
-7.295872e-01	3.696395e-01	-1
-6.070078e-01	2.628947e-01	-1
-3.972870e-01	2.515380e-01	-1
6.625463e-01	-3.064202e-01	1
8.059735e-02	-5.904696e-01	-1
-8.986039e-02	1.356902e-01	-1
-3.816218e-02	-9.822919e-02	-1
3.791284e-01	-2.929877e-01	1
7.477425e-02	-6.768900e-01	-1
8.059349e-01	-1.677464e-01	1
5.393554e-02	1.419722e-01	1
-3.693854e-01	2.316999e-01	-1
3.566823e-01	-2.971926e-01	1
-7.292671e-01	2.356373e-01	-1
-6.892332e-01	2.604001e-01	-1
1.936794e-01	-1.476003e-01	1
-2.785914e-01	2.773047e-01	-1
-9.393857e-02	-3.358717e-01	-1
5.082110e-01	-3.926278e-01	1
5.406730e-01	4.875227e-01	-1
4.726847e-01	3.876196e-01	-1
-2.568884e-01	-1.162569e-01	1
-1.447121e-01	1.939184e-01	-1
-4.376158e-02	6.040927e-01	1
7.866965e-02	5.530624e-01	1
-4.604549e-01	2.390073e-01	-1
-1.176055e-01	-1.903694e-02	1
-1.110868e-01	-1.260941e-02	1
4.350174e-01	4.177674e-01	-1
6.351317e-01	-2.880966e-01	1
9.559410e-03	-5.471750e-01	-1
-2.540513e-01	7.455652e-01	1
2.543778e-01	-2.072713e-01	1
-1.995555e-01	7.416170e-01	1
-4.320640e-01	-4.062236e-01	1
-5.251917e-01	-4.786206e-01	1
1.372108e-01	-5.719692e-01	-1
5.467425e-01	5.964609e-01	-1
1.120936e-02	-4.609171e-01	-1
4.197932e-01	2.302498e-01	-1
-4.276659e-01	3.017707e-01	-1
1.538760e-01	-6.847733e-01	-1
1.977341e-01	-2.076317e-01	1
1.076098e-01	-1.623649e-01	1
1.675483e-01	-7.433817e-01	-1
